"","","","Held by","","","","","Held by","","","","","Held by","","","","","int'l &","Held by","Held by","Held by","Held by","Liab","Held by","Held by","","","","","","Total own","of which:","","","of which:","","","","","Neg CDs","","","","","","","","Custody"
"","","Liab","FOI:","Held by","Held by","Held by","Held by","forgn banks:","Held by","Held by","Held by","Held by","oth forgn:","Held by","Held by","Held by","Held by","reg orgs","int'l &","int'l &","int'l &","int'l &","payable","banks &","int'l &","","","","","","Liab","Liab to","Total","Other","Coll. By","Repurch","Repurch","Repurch","Own liab","& ST neg","","","","","Other","Own","Own liab","Liab"
"","Liab","payable","Total Liab","FOI:","FOI:","FOI:","FOI:","Total Liab","forgn banks:","forgn banks:","forgn banks:","forgn banks","Total Liab","oth forgn:","oth forgn:","oth forgn:","oth forgn:","Total Liab","reg orgs","reg orgs","reg orgs","reg orgs","in foreign","oth forgn","reg orgs","Total in","","Total in","Total in","Total in","payable","own foreign","deposits,","own","repurchase","agreemnts","agreemnts","agreemnts","in dollars","securities","","","of which:","of which:","Custody","Liab","in frgn cur","payable"
"","TOTAL","in","in dollars","Non-neg","ST Treas","Oth ST","Oth","in dollars","Non-neg","ST Treas","Oth St","Oth","in dollars","Non-neg","ST Treas","Oth ST","Oth","in dollars","Non-neg","ST Treas","Oth ST","Oth","currency","in foreign","in foreign","Canadian","Total in","UK pounds","Japanese","Swiss","in dollars","offices,","excl","Liab,","agreemnts,","held by","held by","held by","reported","in dollars","ST Treas","Oth ST","ST Agency","neg.","Liab","in foreign","reported","in foreign"
"","(=2+23)","dollars","(=sum(4-7))","deposits","securities","Neg secs","Liab","(=sum(9-12))","deposits","securities","Neg secs","Liab","(=sum(14-17))","deposits","securities","Neg secs","Liab","(=sum(19-22))","deposits","securities","Neg secs","Liab","(=24+25)","currency","currency","dollars","Euros","sterling","yen","Franc","(=33+34)","in dollars","neg CDs","dollars","(=36+37+38)","FOI","oth forgn","IROs","by IBFs","(=41+42)","securities","Neg secs","securities","CDs","in dollars","currency","by IBFs","currency"
"","[1]","[2]","[3]","[4]","[5]","[6]","[7]","[8]","[9]","[10]","[11]","[12]","[13]","[14]","[15]","[16]","[17]","[18]","[19]","[20]","[21]","[22]","[23]","[24]","[25]","[26]","[27]","[28]","[29]","[30]","[31]","[32]","[33]","[34]","[35]","[36]","[37]","[38]","[39]","[40]","[41]","[42]","[43]","[44]","[45]","[46]","[47]","[48]"
""
"1999-Apr","n.a.",1324951,271370,32251,135765,49604,53750,838069,62994,29743,160322,53101,199591,86098,12604,54425,46464,15921,6337,555,182,8847,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",881751,531909,187680,162162,"n.a.","n.a.","n.a.","n.a.","n.a.",307996,178667,129329,"n.a.",21718,135204,"n.a.","n.a.","n.a."
"1999-Mar","n.a.",1324489,266551,26933,141941,47613,50064,838502,62423,36845,152374,53741,204099,85486,13658,57757,47198,15337,7050,548,168,7571,"n.a.","n.a.",774,"n.a.","n.a.","n.a.","n.a.","n.a.",873585,533119,181892,158574,"n.a.","n.a.","n.a.","n.a.","n.a.",326303,192992,133311,"n.a.",23035,124601,101359,"n.a.","n.a."
"1999-Feb","n.a.",1326561,266090,28501,138235,48345,51009,838448,61779,34229,157192,52080,202316,86221,12146,55018,48931,19707,7622,549,209,11327,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",880638,533168,184123,163347,"n.a.","n.a.","n.a.","n.a.","n.a.",319269,185159,134110,"n.a.",23341,126654,"n.a.","n.a.","n.a."
"1999-Jan","n.a.",1318752,261920,27745,137106,46094,50975,850407,61942,35185,158453,48304,192586,83995,12653,55457,40481,13839,6223,623,387,6606,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",872794,546523,179905,146366,"n.a.","n.a.","n.a.","n.a.","n.a.",323015,185567,137448,"n.a.",25858,122943,"n.a.","n.a.","n.a."
"1998-Dec","n.a.",1347837,260060,32509,134177,45627,47747,885336,59975,35359,173920,53214,190558,82870,13322,59460,34906,11883,5965,636,397,4885,"n.a.","n.a.",636,"n.a.","n.a.","n.a.","n.a.","n.a.",884939,562868,181319,140752,"n.a.","n.a.","n.a.","n.a.","n.a.",325193,183494,141699,"n.a.",27026,137705,101125,"n.a.","n.a."
"1998-Nov","n.a.",1346555,259041,28349,133672,45737,51283,885789,65952,35124,177014,52077,188393,80868,13551,59501,34473,13332,6061,570,370,6331,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",881016,555622,181230,144164,"n.a.","n.a.","n.a.","n.a.","n.a.",325317,182917,142400,"n.a.",28858,140222,"n.a.","n.a.","n.a."
"1998-Oct","n.a.",1372342,263539,29017,128591,49960,55971,899021,71315,27415,180527,52319,196853,83699,12249,60832,40073,12929,5440,509,657,6323,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",911602,567445,189471,154686,"n.a.","n.a.","n.a.","n.a.","n.a.",320003,168764,151239,"n.a.",29996,140737,"n.a.","n.a.","n.a."
"1998-Sep","n.a.",1348370,259363,31365,128147,46150,53701,874212,87119,21479,166837,56763,199164,82718,10537,58451,47458,15631,6321,435,918,7957,"n.a.","n.a.",1427,"n.a.","n.a.","n.a.","n.a.","n.a.",915416,542014,207523,165879,"n.a.","n.a.","n.a.","n.a.","n.a.",302778,160598,142180,"n.a.",27455,130176,92934,"n.a.","n.a."
"1998-Aug","n.a.",1341496,274780,38811,130383,42541,63045,853128,90567,20623,159049,61655,198400,80942,10739,48285,58434,15188,6281,490,1014,7403,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",928372,521234,216601,190537,"n.a.","n.a.","n.a.","n.a.","n.a.",285624,162235,123389,"n.a.",25959,127500,"n.a.","n.a.","n.a."
"1998-Jul","n.a.",1307020,273296,39756,131104,40013,62423,825360,93583,22803,158106,64865,193850,79367,10018,45031,59434,14514,6573,349,1777,5815,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",897819,486003,219279,192537,"n.a.","n.a.","n.a.","n.a.","n.a.",281725,164274,117451,"n.a.",22933,127476,"n.a.","n.a.","n.a."
"1998-Jun","n.a.",1287507,278501,38501,134337,41840,63823,808463,96155,25138,150868,58441,186440,81268,9406,41016,54750,14103,6852,338,324,6589,"n.a.","n.a.",1593,"n.a.","n.a.","n.a.","n.a.","n.a.",884240,477861,222776,183603,"n.a.","n.a.","n.a.","n.a.","n.a.",281805,169219,112586,"n.a.",21300,121462,87889,"n.a.","n.a."
"1998-May","n.a.",1260741,280078,37984,137652,38157,66285,783545,90411,26920,154097,68231,182916,80841,8942,41839,51294,14202,7056,359,284,6503,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",852491,443886,216292,192313,"n.a.","n.a.","n.a.","n.a.","n.a.",281699,173873,107826,"n.a.",23469,126551,"n.a.","n.a.","n.a."
"1998-Apr","n.a.",1271115,283132,41244,138418,39064,64406,776979,90131,26650,153259,67167,196099,79792,8844,42263,65200,14905,6726,344,83,7752,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",862190,439772,217893,204525,"n.a.","n.a.","n.a.","n.a.","n.a.",285680,174256,111424,"n.a.",22529,123245,"n.a.","n.a.","n.a."
"1998-Mar","n.a.",1255398,287755,42013,153335,30658,61749,763991,88723,28499,149837,56818,188407,78911,9490,39044,60962,15245,6055,247,74,8869,"n.a.","n.a.",2483,"n.a.","n.a.","n.a.","n.a.","n.a.",844214,440114,215702,188398,"n.a.","n.a.","n.a.","n.a.","n.a.",287950,191571,96379,"n.a.",22431,123234,100708,"n.a.","n.a."
"1998-Feb","n.a.",1284366,283810,38893,144324,29670,70923,800893,91635,30620,146234,54575,183479,77089,11471,41355,53564,16184,5345,149,180,10510,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",880363,477829,212962,189572,"n.a.","n.a.","n.a.","n.a.","n.a.",285980,186564,99416,"n.a.",20837,118023,"n.a.","n.a.","n.a."
"1998-Jan","n.a.",1267834,286308,40155,145609,29805,70739,795491,94948,27607,146748,60857,174795,76719,11580,38543,47953,11240,5148,85,107,5900,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",867750,465331,216970,185449,"n.a.","n.a.","n.a.","n.a.","n.a.",281881,184881,97000,"n.a.",17093,118203,"n.a.","n.a.","n.a."
"1997-Dec","n.a.",1283027,283685,43710,148301,33356,58318,815247,100200,31915,141885,56168,172405,80498,12954,31432,47521,11690,5482,69,135,6004,"n.a.","n.a.",1196,"n.a.","n.a.","n.a.","n.a.","n.a.",882980,485079,229890,168011,"n.a.","n.a.","n.a.","n.a.","n.a.",286880,193239,93641,"n.a.",16083,113167,117524,"n.a.","n.a."
"1997-Nov","n.a.",1242953,298257,41884,150102,37748,68523,765241,105437,32995,136972,64134,166986,76254,13245,34873,42614,12469,6353,46,218,5852,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",836754,425703,229928,181123,"n.a.","n.a.","n.a.","n.a.","n.a.",296306,196388,99918,"n.a.",16589,109893,"n.a.","n.a.","n.a."
"1997-Oct","n.a.",1226075,307449,44104,153283,35570,74492,732656,100990,33085,131591,63462,172056,76784,13603,33759,47910,13914,5197,148,257,8312,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",824779,403528,227075,194176,"n.a.","n.a.","n.a.","n.a.","n.a.",295263,200119,95144,"n.a.",15521,106033,"n.a.","n.a.","n.a."
"1997-Sep","n.a.",1200527,300291,42029,161610,32822,63830,724339,90009,30012,130749,61552,164091,77365,14137,31350,41239,11806,6738,53,229,4786,"n.a.","n.a.",814,"n.a.","n.a.","n.a.","n.a.","n.a.",799565,412017,216141,171407,"n.a.","n.a.","n.a.","n.a.","n.a.",296534,205812,90722,"n.a.",15908,104428,120105,"n.a.","n.a."
"1997-Aug","n.a.",1192364,294531,42899,165453,29517,56662,729907,94505,30629,133314,62394,157357,74764,12723,31572,38298,10569,5096,166,335,4972,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",788655,409065,217264,162326,"n.a.","n.a.","n.a.","n.a.","n.a.",298103,208971,89132,"n.a.",16076,105606,"n.a.","n.a.","n.a."
"1997-Jul","n.a.",1200201,291247,43956,161270,27431,58590,734316,93427,28642,131987,67387,162842,74518,12466,30832,45026,11796,4812,47,365,6572,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",807161,412873,216713,177575,"n.a.","n.a.","n.a.","n.a.","n.a.",290518,202425,88093,"n.a.",16489,102522,"n.a.","n.a.","n.a."
"1997-Jun","n.a.",1187426,289814,41383,163950,28052,56429,727276,93786,24078,127409,63262,156384,73629,12878,28526,41351,13952,7444,65,391,6052,"n.a.","n.a.",1057,"n.a.","n.a.","n.a.","n.a.","n.a.",802077,418741,216242,167094,"n.a.","n.a.","n.a.","n.a.","n.a.",283590,200971,82619,"n.a.",16634,101759,110224,"n.a.","n.a."
"1997-May","n.a.",1197284,305851,38532,178321,34285,54713,718727,92633,13962,113884,58742,160159,72923,13673,30177,43386,12547,4873,122,93,7459,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",812767,439506,208961,164300,"n.a.","n.a.","n.a.","n.a.","n.a.",284216,206078,78138,"n.a.",15894,100301,"n.a.","n.a.","n.a."
"1997-Apr","n.a.",1185034,305486,35769,186431,32047,51239,710953,96385,19542,111636,61765,155536,74082,14209,24353,42892,13059,5268,174,98,7519,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",796544,421625,211504,163415,"n.a.","n.a.","n.a.","n.a.","n.a.",291571,220356,71215,"n.a.",15905,96919,"n.a.","n.a.","n.a."
"1997-Mar","n.a.",1176597,317480,35059,196259,30192,55970,696917,100151,18948,110618,53660,149973,73688,14396,22932,38957,12227,7001,246,173,4807,"n.a.","n.a.",1663,"n.a.","n.a.","n.a.","n.a.","n.a.",782833,413540,215899,153394,"n.a.","n.a.","n.a.","n.a.","n.a.",296169,229849,66320,"n.a.",14630,97595,110102,"n.a.","n.a."
"1997-Feb","n.a.",1182740,315223,35828,196662,30971,51762,692986,99775,19146,111328,56650,159817,72978,14628,26735,45476,14714,5086,307,110,9211,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",782853,406087,213667,163099,"n.a.","n.a.","n.a.","n.a.","n.a.",301101,230743,70358,"n.a.",13496,98786,"n.a.","n.a.","n.a."
"1997-Jan","n.a.",1161306,315274,33936,193731,33054,54553,679776,101614,20795,105420,58536,151299,70687,13743,28718,38151,14957,5847,494,293,8323,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",765058,393411,212084,159563,"n.a.","n.a.","n.a.","n.a.","n.a.",303279,228763,74516,"n.a.",13668,92969,"n.a.","n.a.","n.a."
"1996-Dec","n.a.",1162148,312019,34847,198921,33692,44559,694835,103457,23106,108831,57897,141322,69827,14495,23488,33512,13972,5813,352,265,7542,"n.a.","n.a.",1664,"n.a.","n.a.","n.a.","n.a.","n.a.",758998,401544,213944,143510,"n.a.","n.a.","n.a.","n.a.","n.a.",308885,236874,72011,"n.a.",14573,94265,103407,"n.a.","n.a."
"1996-Nov","n.a.",1136999,308535,37006,201169,24651,45709,681001,106667,23318,110671,63231,132671,70107,12955,21911,27698,14792,4952,1108,250,8482,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",740966,377114,218732,145120,"n.a.","n.a.","n.a.","n.a.","n.a.",299715,238550,61165,"n.a.",14268,96318,"n.a.","n.a.","n.a."
"1996-Oct","n.a.",1124383,296175,36570,186180,26289,47136,678856,106565,16865,107476,61837,132686,70928,10964,18145,32649,16666,6070,600,231,9765,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",757633,386113,220133,151387,"n.a.","n.a.","n.a.","n.a.","n.a.",268654,214609,54045,"n.a.",11657,98096,"n.a.","n.a.","n.a."
"1996-Sep","n.a.",1093263,298753,36666,182122,30359,49606,650605,104314,18556,106201,64694,129452,70941,11401,17974,29136,14453,5467,399,201,8386,"n.a.","n.a.",1879,"n.a.","n.a.","n.a.","n.a.","n.a.",726050,356840,217388,151822,"n.a.","n.a.","n.a.","n.a.","n.a.",270180,212478,57702,"n.a.",10466,97033,111351,"n.a.","n.a."
"1996-Aug","n.a.",1075934,300818,38797,189726,29572,42723,634827,105630,18670,105993,51381,127609,69773,11208,16655,29973,12680,4787,345,246,7302,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",703519,353153,218987,131379,"n.a.","n.a.","n.a.","n.a.","n.a.",275501,219949,55552,"n.a.",8276,96914,"n.a.","n.a.","n.a."
"1996-Jul","n.a.",1087896,299564,39117,186061,29633,44753,645468,106487,18091,103960,61497,131122,68431,12531,18170,31990,11742,3769,865,332,6776,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",718253,355433,217804,145016,"n.a.","n.a.","n.a.","n.a.","n.a.",273893,217548,56345,"n.a.",7922,95750,"n.a.","n.a.","n.a."
"1996-Jun","n.a.",1096671,305479,40977,187171,26333,50998,652903,102361,18241,105422,62873,126131,68662,12322,15916,29231,12158,4083,874,370,6831,"n.a.","n.a.",1341,"n.a.","n.a.","n.a.","n.a.","n.a.",730022,364006,216083,149933,"n.a.","n.a.","n.a.","n.a.","n.a.",270136,218608,51528,"n.a.",9645,96513,111684,"n.a.","n.a."
"1996-May","n.a.",1094643,293322,33962,188321,23032,48007,660768,98921,17584,111711,58711,128559,66912,14542,16653,30452,11994,3476,376,411,7731,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",722013,373841,203271,144901,"n.a.","n.a.","n.a.","n.a.","n.a.",270478,220823,49655,"n.a.",9375,102152,"n.a.","n.a.","n.a."
"1996-Apr","n.a.",1099275,297740,38198,186638,19415,53489,663963,106807,16801,111262,57125,126261,65886,13241,16812,30322,11311,4052,426,400,6433,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",734280,371968,214943,147369,"n.a.","n.a.","n.a.","n.a.","n.a.",261929,217106,44823,"n.a.",8306,103066,"n.a.","n.a.","n.a."
"1996-Mar","n.a.",1100474,302473,33756,198382,15457,54878,666559,111284,15967,111115,53827,121930,67506,13792,15145,25487,9512,3496,564,354,5098,"n.a.","n.a.",1710,"n.a.","n.a.","n.a.","n.a.","n.a.",729698,374366,216042,139290,"n.a.","n.a.","n.a.","n.a.","n.a.",269188,228705,40483,"n.a.",10005,101588,107662,"n.a.","n.a."
"1996-Feb","n.a.",1101478,294501,31465,191188,19165,52683,670304,114344,17947,111359,58747,125727,65290,13705,14986,31746,10946,3569,555,240,6582,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",732333,367907,214668,149758,"n.a.","n.a.","n.a.","n.a.","n.a.",266799,223395,43404,"n.a.",10544,102346,"n.a.","n.a.","n.a."
"1996-Jan","n.a.",1099503,277933,29476,173949,18879,55629,687830,120325,15995,112237,53760,123069,65857,12787,16510,27915,10671,4354,764,230,5323,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",748152,385513,220012,142627,"n.a.","n.a.","n.a.","n.a.","n.a.",250468,203495,46973,"n.a.",10479,100883,"n.a.","n.a.","n.a."
"1995-Dec","n.a.",1099549,275928,32815,168534,23947,50632,691412,115229,15872,107706,56315,121170,64285,12599,16738,27548,11039,4677,350,342,5670,"n.a.","n.a.",1138,"n.a.","n.a.","n.a.","n.a.","n.a.",753461,396290,217006,140165,"n.a.","n.a.","n.a.","n.a.","n.a.",249555,197355,52200,"n.a.",9103,96533,109713,"n.a.","n.a."
"1995-Nov","n.a.",1108730,281022,32297,171366,23965,53394,691281,116532,16690,108613,61710,126633,64386,12843,14704,34700,9794,3664,962,493,4675,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",759094,387736,216879,154479,"n.a.","n.a.","n.a.","n.a.","n.a.",251834,201861,49973,"n.a.",9837,97802,"n.a.","n.a.","n.a."
"1995-Oct","n.a.",1102735,265741,32332,157277,24238,51894,702919,125580,16445,107002,59375,123781,63695,13540,15497,31049,10294,3978,1342,486,4488,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",766908,394517,225585,146806,"n.a.","n.a.","n.a.","n.a.","n.a.",236524,188604,47920,"n.a.",10295,99303,"n.a.","n.a.","n.a."
"1995-Sep","n.a.",1079126,273902,33644,163093,24053,53112,674828,110082,16384,106438,51003,117385,63432,13503,14794,25656,13011,4339,354,537,7781,"n.a.","n.a.",1356,"n.a.","n.a.","n.a.","n.a.","n.a.",739970,390921,211497,137552,"n.a.","n.a.","n.a.","n.a.","n.a.",240618,193334,47284,"n.a.",9943,98538,102199,"n.a.","n.a."
"1995-Aug","n.a.",1081325,262769,33306,157516,21399,50548,688683,118243,15505,105951,56858,119554,62135,13505,15601,28313,10319,4497,826,478,4518,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",750544,392126,218181,140237,"n.a.","n.a.","n.a.","n.a.","n.a.",232527,187352,45175,"n.a.",10409,98254,"n.a.","n.a.","n.a."
"1995-Jul","n.a.",1064136,253644,30907,159654,18364,44719,669629,116259,15550,105067,55291,128678,63262,12901,16799,35716,12185,5020,551,520,6094,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",734730,377462,215448,141820,"n.a.","n.a.","n.a.","n.a.","n.a.",233170,188656,44514,"n.a.",10179,96236,"n.a.","n.a.","n.a."
"1995-Jun","n.a.",1061952,246408,28897,154517,18454,44540,689391,121367,15099,104450,49815,116187,62024,12410,16647,25106,9966,4573,312,492,4589,"n.a.","n.a.",986,"n.a.","n.a.","n.a.","n.a.","n.a.",739571,398660,216861,124050,"n.a.","n.a.","n.a.","n.a.","n.a.",227450,182338,45112,"n.a.",12157,94931,106614,"n.a.","n.a."
"1995-May","n.a.",1045265,239877,29023,154575,15885,40394,679850,114037,14458,105386,59230,116648,62548,12545,15508,26047,8890,3550,510,457,4373,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",725941,386739,209158,130044,"n.a.","n.a.","n.a.","n.a.","n.a.",222997,182088,40909,"n.a.",11993,96327,"n.a.","n.a.","n.a."
"1995-Apr","n.a.",1041912,232459,27209,146417,17565,41268,681786,110854,15742,107500,56256,118483,64171,12687,16739,24886,9184,3868,763,400,4153,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",724099,391434,206102,126563,"n.a.","n.a.","n.a.","n.a.","n.a.",224508,175609,48899,"n.a.",17699,93305,"n.a.","n.a.","n.a."
"1995-Mar","n.a.",1033761,226097,25886,141716,14501,43994,685080,117521,15781,105101,50046,113241,60712,12472,17188,22869,9343,3730,314,310,4989,"n.a.","n.a.",1352,"n.a.","n.a.","n.a.","n.a.","n.a.",726378,396631,207849,121898,"n.a.","n.a.","n.a.","n.a.","n.a.",215775,170283,45492,"n.a.",16809,91608,96119,"n.a.","n.a."
"1995-Feb","n.a.",1025396,214931,27139,134341,13012,40439,679844,117060,12359,105179,55165,122241,62823,13303,16798,29317,8380,3411,407,242,4320,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",729755,390081,210433,129241,"n.a.","n.a.","n.a.","n.a.","n.a.",204171,160410,43761,"n.a.",17157,91470,"n.a.","n.a.","n.a."
"1995-Jan","n.a.",1017283,207509,24476,133014,12012,38007,678338,121404,11031,103948,54492,121615,62703,12399,16587,29926,9821,3739,280,186,5616,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",727826,387463,212322,128041,"n.a.","n.a.","n.a.","n.a.","n.a.",197597,156724,40873,"n.a.",16442,91860,"n.a.","n.a.","n.a."
"1994-Dec","n.a.",1014996,212957,25075,139571,13451,34860,678532,121804,11264,103651,46335,114901,59692,11822,16216,27171,8606,3327,281,149,4849,"n.a.","n.a.",536,"n.a.","n.a.","n.a.","n.a.","n.a.",718591,395478,209898,113215,"n.a.","n.a.","n.a.","n.a.","n.a.",205477,162938,42539,"n.a.",17895,90928,89258,"n.a.","n.a."
"1994-Nov","n.a.",995967,216752,22343,143222,12790,38397,649540,117311,11793,104093,56533,120089,59823,13554,17563,29149,9586,2952,501,265,5868,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",692186,359810,202429,129947,"n.a.","n.a.","n.a.","n.a.","n.a.",208950,169070,39880,"n.a.",17397,94831,"n.a.","n.a.","n.a."
"1994-Oct","n.a.",1019245,227465,25875,148039,11856,41695,660427,117147,10785,103067,59841,121136,59263,14065,14315,33493,10217,3178,1572,205,5262,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",715341,369587,205463,140291,"n.a.","n.a.","n.a.","n.a.","n.a.",212162,174461,37701,"n.a.",16793,91742,"n.a.","n.a.","n.a."
"1994-Sep","n.a.",1012105,221077,28652,138448,10473,43504,651011,111240,11131,104143,53683,128949,57860,14447,14659,41983,11068,3617,767,210,6474,"n.a.","n.a.",887,"n.a.","n.a.","n.a.","n.a.","n.a.",717827,370814,201369,145644,"n.a.","n.a.","n.a.","n.a.","n.a.",203811,164793,39018,"n.a.",19115,90467,83343,"n.a.","n.a."
"1994-Aug","n.a.",1009689,223318,27008,143640,12187,40483,658766,116554,12268,110303,52052,119875,58606,14141,13792,33336,7730,3303,836,159,3432,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",702363,367589,205471,129303,"n.a.","n.a.","n.a.","n.a.","n.a.",217291,170885,46406,"n.a.",25293,90035,"n.a.","n.a.","n.a."
"1994-Jul","n.a.",1009555,231463,28994,146484,10922,45063,655735,116870,10147,109835,58466,111253,57957,12609,15224,25463,11104,4098,1082,725,5199,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",702527,360417,207919,134191,"n.a.","n.a.","n.a.","n.a.","n.a.",216574,170322,46252,"n.a.",25569,90454,"n.a.","n.a.","n.a."
"1994-Jun","n.a.",1002688,223031,26985,141579,13246,41221,649850,118884,10854,111444,47808,117150,57055,16394,16746,26955,12657,3654,2825,550,5628,"n.a.","n.a.",679,"n.a.","n.a.","n.a.","n.a.","n.a.",689050,360860,206578,121612,"n.a.","n.a.","n.a.","n.a.","n.a.",221488,171652,49836,"n.a.",26980,92150,73056,"n.a.","n.a."
"1994-May","n.a.",976497,213057,25091,134758,12097,41111,635862,120889,11430,113934,56112,115394,57596,14323,16664,26811,12184,2942,857,1070,7315,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",671364,333497,206518,131349,"n.a.","n.a.","n.a.","n.a.","n.a.",210076,161368,48708,"n.a.",26290,95057,"n.a.","n.a.","n.a."
"1994-Apr","n.a.",974756,215964,23112,140653,10016,42183,634403,117413,10098,107193,55232,115804,56152,15921,15524,28207,8585,2680,1358,227,4320,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",673766,344467,199357,129942,"n.a.","n.a.","n.a.","n.a.","n.a.",206121,168030,38091,"n.a.",17866,94869,"n.a.","n.a.","n.a."
"1994-Mar","n.a.",967905,228017,25499,148708,12703,41107,620697,114771,11075,110751,42137,110170,56036,11730,14381,28023,9021,2534,2097,349,4041,"n.a.","n.a.",815,"n.a.","n.a.","n.a.","n.a.","n.a.",656111,341963,198840,115308,"n.a.","n.a.","n.a.","n.a.","n.a.",215317,173610,41707,"n.a.",19134,96477,84254,"n.a.","n.a."
"1994-Feb","n.a.",942201,221407,21464,143422,10631,45890,602998,104399,11060,108252,64538,108167,55276,11522,16615,24754,9629,3467,1321,55,4786,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",639323,314749,184606,139968,"n.a.","n.a.","n.a.","n.a.","n.a.",209267,167325,41942,"n.a.",17909,93611,"n.a.","n.a.","n.a."
"1994-Jan","n.a.",921381,225778,21935,147140,7016,49687,574155,98877,9838,109370,56052,108769,58340,10548,14362,25519,12679,4502,3497,523,4157,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",619087,300018,183654,135415,"n.a.","n.a.","n.a.","n.a.","n.a.",208454,171023,37431,"n.a.",17509,93840,"n.a.","n.a.","n.a."
"1993-Dec","n.a.",926672,220821,23253,151100,5577,40891,592171,114980,10712,102704,45502,102744,55647,10652,13711,22734,10936,2795,4275,1022,2844,"n.a.","n.a.",386,"n.a.","n.a.","n.a.","n.a.","n.a.",626919,318273,196675,111971,"n.a.","n.a.","n.a.","n.a.","n.a.",213028,176739,36289,"n.a.",17567,86725,78259,"n.a.","n.a."
"1993-Nov","n.a.",910539,212744,19295,144865,5798,42786,579612,105637,10539,100319,55985,105217,54641,11212,17588,21776,12966,2897,3201,674,6194,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",616343,307132,182470,126741,"n.a.","n.a.","n.a.","n.a.","n.a.",208484,169817,38667,"n.a.",17089,85712,"n.a.","n.a.","n.a."
"1993-Oct","n.a.",900422,206108,17024,140525,4675,43884,576701,105654,10046,104381,55865,106618,55695,10311,15162,25450,10995,3049,3566,639,3741,"n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.","n.a.",611117,300755,181422,128940,"n.a.","n.a.","n.a.","n.a.","n.a.",202098,164448,37650,"n.a.",17563,87207,"n.a.","n.a.","n.a."
