Date;KONSOLIDIERUNGSSTUFE;INLANDAUSLAND;WAEHRUNG;BANKENGRUPPE;Value
1996;U;HTI;U;A30;56411
1996;U;HUN;U;A30;57661
1996;U;IDN;U;A30;606144
1996;U;IMN;U;A30;2878675
1996;U;IND;U;A30;980087
1996;U;IRL;U;A30;935143
1996;U;IRN;U;A30;576413
1996;U;IRQ;U;A30;77309
1996;U;ISL;U;A30;13692
1996;U;ISR;U;A30;2001878
1996;U;ITA;U;A30;17355065
1996;U;JAM;U;A30;20547
1996;U;JEY;U;A30;1539360
1996;U;JOR;U;A30;1474285
1996;U;JPN;U;A30;625102
1996;U;KAZ;U;A30;51238
1996;U;KEN;U;A30;318456
1996;U;KGZ;U;A30;784
1996;U;KHM;U;A30;3304
1996;U;KIR;U;A30;0
1996;U;KOR;U;A30;124734
1996;U;KWT;U;A30;1628877
1996;U;LAO;U;A30;97
1996;U;LBN;U;A30;2705953
1996;U;LBR;U;A30;4284117
1996;U;LBY;U;A30;405973
1996;U;LCA;U;A30;7236
1996;U;LKA;U;A30;21602
1996;U;LSO;U;A30;24536
1996;U;LTU;U;A30;7429
1996;U;LUX;U;A30;1987094
1996;U;LVA;U;A30;15340
1996;U;MAC;U;A30;18984
1996;U;MAR;U;A30;882066
1996;U;MDA;U;A30;6229
1996;U;MDG;U;A30;152579
1996;U;MDV;U;A30;1458
1996;U;MEX;U;A30;1587078
1996;U;MHL;U;A30;
1996;U;MKD;U;A30;10738
1996;U;MLI;U;A30;5366
1996;U;MLT;U;A30;173523
1996;U;MMR;U;A30;5894
1996;U;MNE;U;A30;
1996;U;MNG;U;A30;1243
1996;U;MOZ;U;A30;3440
1996;U;MRT;U;A30;3014
1996;U;MUS;U;A30;27089
1996;U;MWI;U;A30;4061
1996;U;MYS;U;A30;212502
1996;U;NAM;U;A30;7577
1996;U;NCL;U;A30;15451
1996;U;NER;U;A30;27628
1996;U;NGA;U;A30;509018
1996;U;NIC;U;A30;8396
1996;U;NLD;U;A30;2720250
1996;U;NOR;U;A30;161331
1996;U;NPL;U;A30;7032
1996;U;NRU;U;A30;49458
1996;U;NZL;U;A30;316241
1996;U;OMN;U;A30;387863
1996;U;PAK;U;A30;935118
1996;U;PAN;U;A30;16012045
1996;U;PER;U;A30;1405278
1996;U;PHL;U;A30;303444
1996;U;PLW;U;A30;
1996;U;PNG;U;A30;2375
1996;U;POL;U;A30;79000
1996;U;PRK;U;A30;3176
1996;U;PRT;U;A30;840044
1996;U;PRY;U;A30;97006
1996;U;PSE;U;A30;
1996;U;PYF;U;A30;15824
1996;U;QAT;U;A30;422522
1996;U;ROU;U;A30;36527
1996;U;RUS;U;A30;1278880
1996;U;RWA;U;A30;23668
1996;U;SAU;U;A30;12620053
1996;U;SDN;U;A30;100580
1996;U;SEN;U;A30;123496
1996;U;SGP;U;A30;1076511
1996;U;SHN;U;A30;0
1996;U;SLB;U;A30;0
1996;U;SLE;U;A30;2028
1996;U;SLV;U;A30;16914
1996;U;SMR;U;A30;41408
1996;U;SOM;U;A30;2092
1996;U;SRB;U;A30;
1996;U;SSD;U;A30;
1996;U;STP;U;A30;2700
1996;U;SUR;U;A30;4524
1996;U;SVK;U;A30;34572
1996;U;SVN;U;A30;28671
1996;U;SWE;U;A30;486907
1996;U;SWZ;U;A30;4128
1996;U;SXM;U;A30;
1996;U;SYC;U;A30;5649
1996;U;SYR;U;A30;438192
1996;U;TAA;U;A30;170631
1996;U;TCA;U;A30;82232
1996;U;TCD;U;A30;3362
1996;U;TGO;U;A30;26261
1996;U;THA;U;A30;514732
1996;U;TJK;U;A30;2712
1996;U;TKM;U;A30;2953
1996;U;TLS;U;A30;
1996;U;TON;U;A30;0
1996;U;TTO;U;A30;12660
1996;U;TUN;U;A30;299361
1996;U;TUR;U;A30;3234268
1996;U;TUV;U;A30;0
1996;U;TWN;U;A30;1149027
1996;U;TZA;U;A30;20563
1996;U;UGA;U;A30;32439
1996;U;UKR;U;A30;384183
1996;U;URY;U;A30;511842
1996;U;USA;U;A30;5090060
1996;U;UZB;U;A30;4419
1996;U;VAT;U;A30;77368
1996;U;VCT;U;A30;220447
1996;U;VEN;U;A30;1665488
1996;U;VNM;U;A30;881
1996;U;VUT;U;A30;11726
1996;U;WLF;U;A30;
1996;U;WSM;U;A30;31000
1996;U;XVU;U;A30;
1996;U;YEM;U;A30;407073
1996;U;ZAF;U;A30;515466
1996;U;ZMB;U;A30;11971
1996;U;ZWE;U;A30;39407
1996;U;BIZ_FR;U;A30;
1996;U;BIZ_PU;U;A30;
1996;U;BIZ_1Z;U;A30;
1997;U;A;U;A30;
1997;U;ABW;U;A30;38845
1997;U;AFG;U;A30;3938
1997;U;AGO;U;A30;120362
1997;U;ALB;U;A30;1468
1997;U;AND;U;A30;115259
1997;U;ARE;U;A30;10631386
1997;U;ARG;U;A30;3864466
1997;U;ARM;U;A30;2674
1997;U;AUS;U;A30;698252
1997;U;AUT;U;A30;1070136
1997;U;AZE;U;A30;33297
1997;U;BDI;U;A30;4122
1997;U;BEL;U;A30;5594967
1997;U;BEN;U;A30;26348
1997;U;BES;U;A30;
1997;U;BFA;U;A30;5554
1997;U;BGD;U;A30;4727
1997;U;BGR;U;A30;40488
1997;U;BHR;U;A30;764697
1997;U;BHS;U;A30;5128713
1997;U;BIH;U;A30;1661
1997;U;BLR;U;A30;7247
1997;U;BLZ;U;A30;298508
1997;U;BMU;U;A30;1516633
1997;U;BOL;U;A30;9346
1997;U;BRA;U;A30;3823213
1997;U;BRB;U;A30;24162
1997;U;BRN;U;A30;62732
1997;U;BTN;U;A30;7124
1997;U;BWA;U;A30;4256
1997;U;CAF;U;A30;14726
1997;U;CAN;U;A30;1893201
1997;U;CHL;U;A30;347219
1997;U;CHN;U;A30;60718
1997;U;CIV;U;A30;281951
1997;U;CMR;U;A30;144912
1997;U;COD;U;A30;
1997;U;COG;U;A30;21622
1997;U;COL;U;A30;349627
1997;U;COM;U;A30;3624
1997;U;CPV;U;A30;1296
1997;U;CRI;U;A30;132416
1997;U;CUB;U;A30;2743
1997;U;CUW;U;A30;
1997;U;CYM;U;A30;5482273
1997;U;CYP;U;A30;683590
1997;U;CZE;U;A30;85783
1997;U;DEU;U;A30;8410864
1997;U;DJI;U;A30;50518
1997;U;DMA;U;A30;1595
1997;U;DNK;U;A30;75367
1997;U;DOM;U;A30;116507
1997;U;DZA;U;A30;408035
1997;U;ECU;U;A30;150789
1997;U;EGY;U;A30;1838379
1997;U;ERI;U;A30;2136
1997;U;ESP;U;A30;6376667
1997;U;EST;U;A30;9043
1997;U;ETH;U;A30;19886
1997;U;FIN;U;A30;134190
1997;U;FJI;U;A30;338
1997;U;FLK;U;A30;113
1997;U;FRO;U;A30;0
1997;U;FSM;U;A30;
1997;U;GAB;U;A30;115907
1997;U;GBR;U;A30;11374106
1997;U;GEO;U;A30;7247
1997;U;GGY;U;A30;836232
1997;U;GHA;U;A30;14652
1997;U;GIB;U;A30;2987229
1997;U;GIN;U;A30;23754
1997;U;GMB;U;A30;8668
1997;U;GNB;U;A30;4895
1997;U;GNQ;U;A30;8271
1997;U;GRC;U;A30;4073629
1997;U;GRD;U;A30;11167
1997;U;GRL;U;A30;1019
1997;U;GTM;U;A30;82226
1997;U;GUY;U;A30;7429
1997;U;HKG;U;A30;4116179
1997;U;HND;U;A30;18775
1997;U;HRV;U;A30;137449
1997;U;HTI;U;A30;58500
1997;U;HUN;U;A30;57327
1997;U;IDN;U;A30;612329
1997;U;IMN;U;A30;3376758
1997;U;IND;U;A30;954299
1997;U;IRL;U;A30;1287697
1997;U;IRN;U;A30;615703
1997;U;IRQ;U;A30;93444
1997;U;ISL;U;A30;12602
1997;U;ISR;U;A30;2421470
1997;U;ITA;U;A30;18627487
1997;U;JAM;U;A30;25856
1997;U;JEY;U;A30;3583175
1997;U;JOR;U;A30;1663191
1997;U;JPN;U;A30;721026
1997;U;KAZ;U;A30;354213
1997;U;KEN;U;A30;366012
1997;U;KGZ;U;A30;864
1997;U;KHM;U;A30;3456
1997;U;KIR;U;A30;0
1997;U;KOR;U;A30;312386
1997;U;KWT;U;A30;1733980
1997;U;LAO;U;A30;196
1997;U;LBN;U;A30;2811843
1997;U;LBR;U;A30;5105988
1997;U;LBY;U;A30;437842
1997;U;LCA;U;A30;8901
1997;U;LKA;U;A30;24449
1997;U;LSO;U;A30;11653
1997;U;LTU;U;A30;15123
1997;U;LUX;U;A30;2252176
1997;U;LVA;U;A30;42886
1997;U;MAC;U;A30;25069
1997;U;MAR;U;A30;851573
1997;U;MDA;U;A30;11020
1997;U;MDG;U;A30;312144
1997;U;MDV;U;A30;0
1997;U;MEX;U;A30;2314134
1997;U;MHL;U;A30;
1997;U;MKD;U;A30;17450
1997;U;MLI;U;A30;5213
1997;U;MLT;U;A30;207577
1997;U;MMR;U;A30;6666
1997;U;MNE;U;A30;
1997;U;MNG;U;A30;888
1997;U;MOZ;U;A30;4137
1997;U;MRT;U;A30;5665
1997;U;MUS;U;A30;47086
1997;U;MWI;U;A30;3961
1997;U;MYS;U;A30;197659
1997;U;NAM;U;A30;10598
1997;U;NCL;U;A30;13121
1997;U;NER;U;A30;27380
1997;U;NGA;U;A30;672015
1997;U;NIC;U;A30;7403
1997;U;NLD;U;A30;1920561
1997;U;NOR;U;A30;190808
1997;U;NPL;U;A30;7469
1997;U;NRU;U;A30;62122
1997;U;NZL;U;A30;275584
1997;U;OMN;U;A30;310891
1997;U;PAK;U;A30;956799
1997;U;PAN;U;A30;14614254
1997;U;PER;U;A30;1631555
1997;U;PHL;U;A30;414917
1997;U;PLW;U;A30;
1997;U;PNG;U;A30;2133
1997;U;POL;U;A30;90452
1997;U;PRK;U;A30;3064
1997;U;PRT;U;A30;944841
1997;U;PRY;U;A30;123419
1997;U;PSE;U;A30;
1997;U;PYF;U;A30;25342
1997;U;QAT;U;A30;455748
1997;U;ROU;U;A30;42676
1997;U;RUS;U;A30;1841610
1997;U;RWA;U;A30;15576
1997;U;SAU;U;A30;12967272
1997;U;SDN;U;A30;96663
1997;U;SEN;U;A30;123300
1997;U;SGP;U;A30;1003777
1997;U;SHN;U;A30;0
1997;U;SLB;U;A30;0
1997;U;SLE;U;A30;1932
1997;U;SLV;U;A30;18028
1997;U;SMR;U;A30;21300
1997;U;SOM;U;A30;2926
1997;U;SRB;U;A30;
1997;U;SSD;U;A30;
1997;U;STP;U;A30;198
1997;U;SUR;U;A30;5718
1997;U;SVK;U;A30;38377
1997;U;SVN;U;A30;28748
1997;U;SWE;U;A30;505064
1997;U;SWZ;U;A30;13151
1997;U;SXM;U;A30;
1997;U;SYC;U;A30;14683
1997;U;SYR;U;A30;487181
1997;U;TAA;U;A30;249175
1997;U;TCA;U;A30;191007
1997;U;TCD;U;A30;1582
1997;U;TGO;U;A30;33091
1997;U;THA;U;A30;597831
1997;U;TJK;U;A30;3391
1997;U;TKM;U;A30;4889
1997;U;TLS;U;A30;
1997;U;TON;U;A30;0
1997;U;TTO;U;A30;12519
1997;U;TUN;U;A30;319575
1997;U;TUR;U;A30;3929979
1997;U;TUV;U;A30;0
1997;U;TWN;U;A30;1539496
1997;U;TZA;U;A30;70139
1997;U;UGA;U;A30;42438
1997;U;UKR;U;A30;339181
1997;U;URY;U;A30;708942
1997;U;USA;U;A30;5229823
1997;U;UZB;U;A30;13636
1997;U;VAT;U;A30;100023
1997;U;VCT;U;A30;189591
1997;U;VEN;U;A30;1668945
1997;U;VNM;U;A30;2260
1997;U;VUT;U;A30;13647
1997;U;WLF;U;A30;
1997;U;WSM;U;A30;15078
1997;U;XVU;U;A30;
1997;U;YEM;U;A30;454387
1997;U;ZAF;U;A30;601289
1997;U;ZMB;U;A30;12925
1997;U;ZWE;U;A30;45392
1997;U;BIZ_FR;U;A30;
1997;U;BIZ_PU;U;A30;
1997;U;BIZ_1Z;U;A30;
1998;U;A;U;A30;
1998;U;ABW;U;A30;82439
1998;U;AFG;U;A30;819
1998;U;AGO;U;A30;61990
1998;U;ALB;U;A30;3710
1998;U;AND;U;A30;205008
1998;U;ARE;U;A30;9645951
1998;U;ARG;U;A30;3516078
1998;U;ARM;U;A30;2604
1998;U;AUS;U;A30;801745
1998;U;AUT;U;A30;1089389
1998;U;AZE;U;A30;94003
1998;U;BDI;U;A30;3738
1998;U;BEL;U;A30;5401990
1998;U;BEN;U;A30;28046
1998;U;BES;U;A30;
1998;U;BFA;U;A30;9054
1998;U;BGD;U;A30;7562
1998;U;BGR;U;A30;43601
1998;U;BHR;U;A30;660667
1998;U;BHS;U;A30;4806580
1998;U;BIH;U;A30;2139
1998;U;BLR;U;A30;19852
1998;U;BLZ;U;A30;363795
1998;U;BMU;U;A30;2423976
1998;U;BOL;U;A30;13335
1998;U;BRA;U;A30;4280800
1998;U;BRB;U;A30;25848
1998;U;BRN;U;A30;55535
1998;U;BTN;U;A30;34188
1998;U;BWA;U;A30;5408
1998;U;CAF;U;A30;10731
1998;U;CAN;U;A30;1804988
1998;U;CHL;U;A30;309864
1998;U;CHN;U;A30;98030
1998;U;CIV;U;A30;280228
1998;U;CMR;U;A30;122212
1998;U;COD;U;A30;
1998;U;COG;U;A30;67802
1998;U;COL;U;A30;315741
1998;U;COM;U;A30;674
1998;U;CPV;U;A30;675
1998;U;CRI;U;A30;74710
1998;U;CUB;U;A30;5407
1998;U;CUW;U;A30;
1998;U;CYM;U;A30;5662421
1998;U;CYP;U;A30;801853
1998;U;CZE;U;A30;92533
1998;U;DEU;U;A30;10022977
1998;U;DJI;U;A30;40717
1998;U;DMA;U;A30;291
1998;U;DNK;U;A30;98247
1998;U;DOM;U;A30;108755
1998;U;DZA;U;A30;576708
1998;U;ECU;U;A30;171584
1998;U;EGY;U;A30;1935845
1998;U;ERI;U;A30;1338
1998;U;ESP;U;A30;5842991
1998;U;EST;U;A30;31293
1998;U;ETH;U;A30;24380
1998;U;FIN;U;A30;113750
1998;U;FJI;U;A30;395
1998;U;FLK;U;A30;106
1998;U;FRO;U;A30;0
1998;U;FSM;U;A30;
1998;U;GAB;U;A30;98878
1998;U;GBR;U;A30;11849061
1998;U;GEO;U;A30;237433
1998;U;GGY;U;A30;883417
1998;U;GHA;U;A30;11067
1998;U;GIB;U;A30;2202186
1998;U;GIN;U;A30;14097
1998;U;GMB;U;A30;5657
1998;U;GNB;U;A30;4353
1998;U;GNQ;U;A30;9478
1998;U;GRC;U;A30;4042670
1998;U;GRD;U;A30;6355
1998;U;GRL;U;A30;0
1998;U;GTM;U;A30;79139
1998;U;GUY;U;A30;8135
1998;U;HKG;U;A30;4151556
1998;U;HND;U;A30;10131
1998;U;HRV;U;A30;124465
1998;U;HTI;U;A30;12809
1998;U;HUN;U;A30;102912
1998;U;IDN;U;A30;488684
1998;U;IMN;U;A30;3364252
1998;U;IND;U;A30;1108592
1998;U;IRL;U;A30;1269822
1998;U;IRN;U;A30;652293
1998;U;IRQ;U;A30;120128
1998;U;ISL;U;A30;8935
1998;U;ISR;U;A30;2237647
1998;U;ITA;U;A30;16896835
1998;U;JAM;U;A30;24485
1998;U;JEY;U;A30;3564118
1998;U;JOR;U;A30;1628545
1998;U;JPN;U;A30;735891
1998;U;KAZ;U;A30;170567
1998;U;KEN;U;A30;466710
1998;U;KGZ;U;A30;3278
1998;U;KHM;U;A30;5671
1998;U;KIR;U;A30;0
1998;U;KOR;U;A30;293697
1998;U;KWT;U;A30;1670919
1998;U;LAO;U;A30;192
1998;U;LBN;U;A30;2805872
1998;U;LBR;U;A30;3715510
1998;U;LBY;U;A30;481020
1998;U;LCA;U;A30;2375
1998;U;LKA;U;A30;25164
1998;U;LSO;U;A30;5883
1998;U;LTU;U;A30;24278
1998;U;LUX;U;A30;1680571
1998;U;LVA;U;A30;62381
1998;U;MAC;U;A30;23898
1998;U;MAR;U;A30;754984
1998;U;MDA;U;A30;11263
1998;U;MDG;U;A30;267786
1998;U;MDV;U;A30;0
1998;U;MEX;U;A30;2394340
1998;U;MHL;U;A30;
1998;U;MKD;U;A30;10439
1998;U;MLI;U;A30;5794
1998;U;MLT;U;A30;157988
1998;U;MMR;U;A30;6678
1998;U;MNE;U;A30;
1998;U;MNG;U;A30;2084
1998;U;MOZ;U;A30;7721
1998;U;MRT;U;A30;14134
1998;U;MUS;U;A30;73403
1998;U;MWI;U;A30;2784
1998;U;MYS;U;A30;217516
1998;U;NAM;U;A30;2134
1998;U;NCL;U;A30;12747
1998;U;NER;U;A30;34953
1998;U;NGA;U;A30;575969
1998;U;NIC;U;A30;15467
1998;U;NLD;U;A30;2176051
1998;U;NOR;U;A30;220837
1998;U;NPL;U;A30;9141
1998;U;NRU;U;A30;28682
1998;U;NZL;U;A30;523184
1998;U;OMN;U;A30;303470
1998;U;PAK;U;A30;1041917
1998;U;PAN;U;A30;13645045
1998;U;PER;U;A30;1150894
1998;U;PHL;U;A30;399164
1998;U;PLW;U;A30;
1998;U;PNG;U;A30;396
1998;U;POL;U;A30;92036
1998;U;PRK;U;A30;9891
1998;U;PRT;U;A30;981907
1998;U;PRY;U;A30;133512
1998;U;PSE;U;A30;
1998;U;PYF;U;A30;23630
1998;U;QAT;U;A30;330089
1998;U;ROU;U;A30;56025
1998;U;RUS;U;A30;2109959
1998;U;RWA;U;A30;17321
1998;U;SAU;U;A30;11623104
1998;U;SDN;U;A30;117959
1998;U;SEN;U;A30;122360
1998;U;SGP;U;A30;1208067
1998;U;SHN;U;A30;0
1998;U;SLB;U;A30;0
1998;U;SLE;U;A30;2232
1998;U;SLV;U;A30;22240
1998;U;SMR;U;A30;50402
1998;U;SOM;U;A30;2246
1998;U;SRB;U;A30;
1998;U;SSD;U;A30;
1998;U;STP;U;A30;0
1998;U;SUR;U;A30;6968
1998;U;SVK;U;A30;40138
1998;U;SVN;U;A30;32644
1998;U;SWE;U;A30;432406
1998;U;SWZ;U;A30;7814
1998;U;SXM;U;A30;
1998;U;SYC;U;A30;17834
1998;U;SYR;U;A30;494766
1998;U;TAA;U;A30;221121
1998;U;TCA;U;A30;295248
1998;U;TCD;U;A30;1233
1998;U;TGO;U;A30;33306
1998;U;THA;U;A30;603239
1998;U;TJK;U;A30;3540
1998;U;TKM;U;A30;3571
1998;U;TLS;U;A30;
1998;U;TON;U;A30;0
1998;U;TTO;U;A30;13130
1998;U;TUN;U;A30;319018
1998;U;TUR;U;A30;3437300
1998;U;TUV;U;A30;0
1998;U;TWN;U;A30;1218637
1998;U;TZA;U;A30;79903
1998;U;UGA;U;A30;51203
1998;U;UKR;U;A30;209686
1998;U;URY;U;A30;639424
1998;U;USA;U;A30;5190745
1998;U;UZB;U;A30;18934
1998;U;VAT;U;A30;113404
1998;U;VCT;U;A30;240135
1998;U;VEN;U;A30;1950225
1998;U;VNM;U;A30;2389
1998;U;VUT;U;A30;43167
1998;U;WLF;U;A30;
1998;U;WSM;U;A30;16700
1998;U;XVU;U;A30;
1998;U;YEM;U;A30;516623
1998;U;ZAF;U;A30;600025
1998;U;ZMB;U;A30;12362
1998;U;ZWE;U;A30;57140
1998;U;BIZ_FR;U;A30;
1998;U;BIZ_PU;U;A30;
1998;U;BIZ_1Z;U;A30;
1999;U;A;U;A30;
1999;U;ABW;U;A30;88491
1999;U;AFG;U;A30;623
1999;U;AGO;U;A30;111063
1999;U;ALB;U;A30;16611
1999;U;AND;U;A30;116538
1999;U;ARE;U;A30;10750548
1999;U;ARG;U;A30;4499831
1999;U;ARM;U;A30;11328
1999;U;AUS;U;A30;890132
1999;U;AUT;U;A30;1740008
1999;U;AZE;U;A30;145132
1999;U;BDI;U;A30;10260
1999;U;BEL;U;A30;7729483
1999;U;BEN;U;A30;79080
1999;U;BES;U;A30;
1999;U;BFA;U;A30;5375
1999;U;BGD;U;A30;11084
1999;U;BGR;U;A30;60221
1999;U;BHR;U;A30;720999
1999;U;BHS;U;A30;7229515
1999;U;BIH;U;A30;3385
1999;U;BLR;U;A30;27944
1999;U;BLZ;U;A30;1336329
1999;U;BMU;U;A30;1830602
1999;U;BOL;U;A30;30371
1999;U;BRA;U;A30;6752627
1999;U;BRB;U;A30;30198
1999;U;BRN;U;A30;96761
1999;U;BTN;U;A30;88
1999;U;BWA;U;A30;5387
1999;U;CAF;U;A30;8676
1999;U;CAN;U;A30;2446877
1999;U;CHL;U;A30;562115
1999;U;CHN;U;A30;176547
1999;U;CIV;U;A30;325686
1999;U;CMR;U;A30;176849
1999;U;COD;U;A30;283601
1999;U;COG;U;A30;28953
1999;U;COL;U;A30;531702
1999;U;COM;U;A30;672
1999;U;CPV;U;A30;122282
1999;U;CRI;U;A30;95737
1999;U;CUB;U;A30;6571
1999;U;CUW;U;A30;
1999;U;CYM;U;A30;7596650
1999;U;CYP;U;A30;1238499
1999;U;CZE;U;A30;189732
1999;U;DEU;U;A30;11192375
1999;U;DJI;U;A30;60412
1999;U;DMA;U;A30;694
1999;U;DNK;U;A30;106422
1999;U;DOM;U;A30;60436
1999;U;DZA;U;A30;249192
1999;U;ECU;U;A30;185091
1999;U;EGY;U;A30;2326131
1999;U;ERI;U;A30;9458
1999;U;ESP;U;A30;7269507
1999;U;EST;U;A30;38590
1999;U;ETH;U;A30;21834
1999;U;FIN;U;A30;205483
1999;U;FJI;U;A30;4474
1999;U;FLK;U;A30;0
1999;U;FRO;U;A30;0
1999;U;FSM;U;A30;0
1999;U;GAB;U;A30;125920
1999;U;GBR;U;A30;15065098
1999;U;GEO;U;A30;20770
1999;U;GGY;U;A30;1978877
1999;U;GHA;U;A30;22955
1999;U;GIB;U;A30;2333475
1999;U;GIN;U;A30;8127
1999;U;GMB;U;A30;13156
1999;U;GNB;U;A30;3901
1999;U;GNQ;U;A30;11972
1999;U;GRC;U;A30;5506151
1999;U;GRD;U;A30;10876
1999;U;GRL;U;A30;0
1999;U;GTM;U;A30;113700
1999;U;GUY;U;A30;9572
1999;U;HKG;U;A30;5461821
1999;U;HND;U;A30;12761
1999;U;HRV;U;A30;110565
1999;U;HTI;U;A30;10350
1999;U;HUN;U;A30;89924
1999;U;IDN;U;A30;951747
1999;U;IMN;U;A30;4810715
1999;U;IND;U;A30;1449957
1999;U;IRL;U;A30;734960
1999;U;IRN;U;A30;812795
1999;U;IRQ;U;A30;95012
1999;U;ISL;U;A30;9554
1999;U;ISR;U;A30;4312887
1999;U;ITA;U;A30;17464573
1999;U;JAM;U;A30;26672
1999;U;JEY;U;A30;4847022
1999;U;JOR;U;A30;1998103
1999;U;JPN;U;A30;1158786
1999;U;KAZ;U;A30;843883
1999;U;KEN;U;A30;771062
1999;U;KGZ;U;A30;3406
1999;U;KHM;U;A30;5947
1999;U;KIR;U;A30;97805
1999;U;KOR;U;A30;196641
1999;U;KWT;U;A30;1975117
1999;U;LAO;U;A30;234
1999;U;LBN;U;A30;3687798
1999;U;LBR;U;A30;4178889
1999;U;LBY;U;A30;536116
1999;U;LCA;U;A30;2118
1999;U;LKA;U;A30;37498
1999;U;LSO;U;A30;3301
1999;U;LTU;U;A30;44163
1999;U;LUX;U;A30;1838218
1999;U;LVA;U;A30;53457
1999;U;MAC;U;A30;24544
1999;U;MAR;U;A30;968328
1999;U;MDA;U;A30;3810
1999;U;MDG;U;A30;374681
1999;U;MDV;U;A30;5578
1999;U;MEX;U;A30;3569402
1999;U;MHL;U;A30;0
1999;U;MKD;U;A30;19813
1999;U;MLI;U;A30;11780
1999;U;MLT;U;A30;158826
1999;U;MMR;U;A30;5082
1999;U;MNE;U;A30;
1999;U;MNG;U;A30;1902
1999;U;MOZ;U;A30;8969
1999;U;MRT;U;A30;20501
1999;U;MUS;U;A30;312990
1999;U;MWI;U;A30;2081
1999;U;MYS;U;A30;287752
1999;U;NAM;U;A30;2986
1999;U;NCL;U;A30;6225
1999;U;NER;U;A30;42258
1999;U;NGA;U;A30;675228
1999;U;NIC;U;A30;26837
1999;U;NLD;U;A30;5078065
1999;U;NOR;U;A30;243687
1999;U;NPL;U;A30;5602
1999;U;NRU;U;A30;157274
1999;U;NZL;U;A30;464845
1999;U;OMN;U;A30;349093
1999;U;PAK;U;A30;1300948
1999;U;PAN;U;A30;17177254
1999;U;PER;U;A30;777310
1999;U;PHL;U;A30;542799
1999;U;PLW;U;A30;0
1999;U;PNG;U;A30;3149
1999;U;POL;U;A30;160765
1999;U;PRK;U;A30;16763
1999;U;PRT;U;A30;1798622
1999;U;PRY;U;A30;180831
1999;U;PSE;U;A30;0
1999;U;PYF;U;A30;34716
1999;U;QAT;U;A30;449927
1999;U;ROU;U;A30;102816
1999;U;RUS;U;A30;2747620
1999;U;RWA;U;A30;19006
1999;U;SAU;U;A30;14413481
1999;U;SDN;U;A30;132977
1999;U;SEN;U;A30;155809
1999;U;SGP;U;A30;1476536
1999;U;SHN;U;A30;0
1999;U;SLB;U;A30;0
1999;U;SLE;U;A30;8425
1999;U;SLV;U;A30;30088
1999;U;SMR;U;A30;53331
1999;U;SOM;U;A30;2951
1999;U;SRB;U;A30;
1999;U;SSD;U;A30;
1999;U;STP;U;A30;0
1999;U;SUR;U;A30;4192
1999;U;SVK;U;A30;51318
1999;U;SVN;U;A30;111119
1999;U;SWE;U;A30;659889
1999;U;SWZ;U;A30;2557
1999;U;SXM;U;A30;
1999;U;SYC;U;A30;65265
1999;U;SYR;U;A30;558640
1999;U;TAA;U;A30;208315
1999;U;TCA;U;A30;308060
1999;U;TCD;U;A30;1234
1999;U;TGO;U;A30;18545
1999;U;THA;U;A30;754514
1999;U;TJK;U;A30;5267
1999;U;TKM;U;A30;4473
1999;U;TLS;U;A30;
1999;U;TON;U;A30;0
1999;U;TTO;U;A30;15446
1999;U;TUN;U;A30;381879
1999;U;TUR;U;A30;5415876
1999;U;TUV;U;A30;0
1999;U;TWN;U;A30;1966244
1999;U;TZA;U;A30;59074
1999;U;UGA;U;A30;22346
1999;U;UKR;U;A30;282986
1999;U;URY;U;A30;771006
1999;U;USA;U;A30;6956423
1999;U;UZB;U;A30;37947
1999;U;VAT;U;A30;22262
1999;U;VCT;U;A30;386838
1999;U;VEN;U;A30;3260575
1999;U;VNM;U;A30;39372
1999;U;VUT;U;A30;31474
1999;U;WLF;U;A30;0
1999;U;WSM;U;A30;18572
1999;U;XVU;U;A30;
1999;U;YEM;U;A30;616913
1999;U;ZAF;U;A30;784296
1999;U;ZMB;U;A30;30626
1999;U;ZWE;U;A30;67528
1999;U;BIZ_FR;U;A30;
1999;U;BIZ_PU;U;A30;
1999;U;BIZ_1Z;U;A30;
2000;U;A;U;A30;
2000;U;ABW;U;A30;96063
2000;U;AFG;U;A30;668
2000;U;AGO;U;A30;194529
2000;U;ALB;U;A30;15733
2000;U;AND;U;A30;139448
2000;U;ARE;U;A30;10428170
2000;U;ARG;U;A30;5116554
2000;U;ARM;U;A30;10611
2000;U;AUS;U;A30;906064
2000;U;AUT;U;A30;1814572
2000;U;AZE;U;A30;130231
2000;U;BDI;U;A30;9888
2000;U;BEL;U;A30;7312373
2000;U;BEN;U;A30;37705
2000;U;BES;U;A30;
2000;U;BFA;U;A30;6784
2000;U;BGD;U;A30;42947
2000;U;BGR;U;A30;234811
2000;U;BHR;U;A30;953743
2000;U;BHS;U;A30;8062519
2000;U;BIH;U;A30;5688
2000;U;BLR;U;A30;56530
2000;U;BLZ;U;A30;1958352
2000;U;BMU;U;A30;1837802
2000;U;BOL;U;A30;28395
2000;U;BRA;U;A30;7248287
2000;U;BRB;U;A30;75288
2000;U;BRN;U;A30;61231
2000;U;BTN;U;A30;875
2000;U;BWA;U;A30;7165
2000;U;CAF;U;A30;2919
2000;U;CAN;U;A30;2684300
2000;U;CHL;U;A30;598983
2000;U;CHN;U;A30;233080
2000;U;CIV;U;A30;298252
2000;U;CMR;U;A30;139105
2000;U;COD;U;A30;203736
2000;U;COG;U;A30;22679
2000;U;COL;U;A30;591792
